,car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats
1873,Hyundai i20 1.2 Sportz,252000,34453.0,Petrol,Manual,1,2010,1497,5
1874,Maruti Swift Dzire AMT VXI,575000,17348.0,Petrol,Automatic,2,2017,1498,5
1875,Tata Nexon 1.5 Revotorq XM,600000,102732.0,Diesel,Manual,1,2018,1248,5
1876,Nissan Sunny XL CVT,400000,90592.0,Petrol,Automatic,1,2013,1198,5
1877,Maruti Baleno Alpha Diesel,750000,80000.0,Diesel,Manual,1,2018,2354,5
1878,Honda Amaze VX i-Vtech,470000,19062.0,Petrol,Manual,1,2015,2360,5
1879,Honda CR-V 2.4L 4WD AT,1075000,65000.0,Petrol,Automatic,1,2015,1199,5
1880,Mitsubishi Outlander 2.4,525000,45000.0,Petrol,Automatic,1,2011,2987,5
1881,Volkswagen Polo Diesel Highline 1.2L,398000,83634.0,Diesel,Manual,1,2013,1493,7
1882,Mercedes-Benz M-Class ML 350 4Matic,2050000,103000.0,Diesel,Automatic,2,2013,1498,7
1883,Mahindra TUV 300 T8 AMT,599000,42032.0,Diesel,Automatic,2,2016,2143,5
1884,Honda Mobilio S i-DTEC,436000,89653.0,Diesel,Manual,3,2014,2987,7
1885,Mercedes-Benz GLC 220d 4MATIC Sport,4500000,57000.0,Diesel,Automatic,1,2018,1995,5
1886,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,3275000,80000.0,Diesel,Automatic,1,2014,1968,5
1887,BMW X1 sDrive 20D xLine,950000,82000.0,Diesel,Automatic,3,2013,2487,5
1888,Audi A4 2.0 TDI,1225000,50000.0,Diesel,Automatic,1,2013,1498,5
1889,Toyota Camry Hybrid 2.5,1875000,98000.0,Petrol,Automatic,1,2018,1794,5
1890,Volkswagen Polo 1.5 TDI Comfortline,393000,71033.0,Diesel,Manual,2,2014,2179,7
1891,Toyota Corolla Altis 1.8 VL AT,325000,95000.0,Petrol,Automatic,3,2009,1968,5
1892,Mahindra XUV500 W10 AWD,1200000,68000.0,Diesel,Manual,2,2018,1248,5
1893,Audi A6 2.0 TDI Premium Plus,1275000,98000.0,Diesel,Automatic,2,2013,1497,5
1894,Maruti Swift Vdi BSIII,199000,92860.0,Diesel,Manual,1,2008,1896,5
1895,Honda City E,300000,77132.0,Petrol,Manual,1,2012,0,5
1896,Skoda New Laura L and K AT,135000,118971.0,Diesel,Automatic,2,2008,1598,5
1897,MG ZS EV Exclusive,2185000,28000.0,Electric,Automatic,1,2021,1968,5
1898,Volkswagen Vento Petrol Highline AT,273000,71760.0,Petrol,Automatic,1,2010,1248,5
1899,Skoda Octavia Elegance 2.0 TDI AT,913000,84612.0,Diesel,Automatic,1,2014,998,5
1900,Maruti Ciaz VDI SHVS,593000,124183.0,Diesel,Manual,1,2017,2993,5
1901,Maruti Wagon R LXI CNG,341000,47756.0,Cng,Manual,1,2016,1591,5
1902,BMW X5 xDrive 30d M Sport,5200000,65000.0,Diesel,Automatic,1,2017,1591,5
1903,Hyundai Verna 1.6 SX VTVT,352000,87013.0,Petrol,Manual,3,2013,1598,5
1904,Honda City 1.5 S MT,271000,149232.0,Petrol,Manual,1,2010,1364,5
1905,Volkswagen Vento Petrol Highline,254000,82145.0,Petrol,Manual,3,2012,1461,5
1906,Toyota Etios Liva GD,282000,75805.0,Diesel,Manual,1,2011,1298,5
1907,Renault Duster 110PS Diesel RxL,575000,73000.0,Diesel,Manual,1,2015,1197,5
1908,Maruti Swift Dzire VXi,190000,91717.0,Petrol,Manual,2,2009,998,5
1909,Maruti Swift VXI,317000,61828.0,Petrol,Manual,1,2013,1373,7
1910,Maruti Wagon R LXI BS IV,238000,98554.0,Petrol,Manual,1,2012,2993,5
1911,Maruti Ertiga ZXI,462000,112696.0,Petrol,Manual,2,2013,1498,5
1912,BMW 7 Series 730Ld,2418000,9329.0,Diesel,Automatic,1,2013,1248,5
1913,Skoda Rapid 1.5 TDI Style BSIV,666000,64419.0,Diesel,Manual,1,2017,1197,5
1914,Hyundai i20 Asta 1.2,479000,50827.0,Petrol,Manual,2,2015,995,5
1915,Maruti Baleno 1.2 Alpha,553000,69167.0,Petrol,Manual,1,2015,1493,5
1916,Chevrolet Spark 1.0 LT,99205,84489.0,Petrol,Manual,3,2011,998,5
1917,Kia Seltos HTE D,1182000,35343.0,Diesel,Manual,1,2021,0,5
1918,Maruti Wagon R VXI BS IV,236000,100527.0,Petrol,Manual,1,2012,799,5
1919,Tata Nexon EV Prime XZ Plus,367000,54239.0,Electric,Automatic,1,2020,1373,7
1920,Renault KWID RXT Optional,313000,26457.0,Petrol,Manual,3,2018,1061,5
1921,Maruti Ertiga VXI CNG,486000,67231.0,Cng,Manual,1,2014,998,5
1922,Maruti Wagon R LXI Minor Duo LPG,121000,74228.0,Lpg,Manual,1,2008,1197,5
1923,Maruti Celerio VXI CNG Optional BSIV,451000,55362.0,Cng,Manual,1,2017,999,5
1924,Hyundai i10 Magna AT,179000,80896.0,Petrol,Automatic,3,2010,1493,5
1925,Skoda Slavia 1.0 TSI Ambition,1270000,2263.0,Petrol,Manual,1,2022,1462,5
1926,Hyundai Creta SX Diesel,1750000,25000.0,Diesel,Manual,1,2021,2494,8
1927,Maruti Vitara Brezza ZXI Plus,1008000,14572.0,Petrol,Manual,1,2021,1498,7
1928,Toyota Innova 2.5 G4 Diesel 8-seater,566000,91865.0,Diesel,Manual,1,2011,1197,5
1929,Honda Mobilio S i-DTEC,595000,77000.0,Diesel,Manual,1,2015,5000,4
1930,Hyundai Grand i10 Magna,395000,36109.0,Petrol,Manual,1,2014,2755,7
1931,Jaguar XJ 5.0 L V8 Supercharged,2975000,72000.0,Petrol,Automatic,2,2012,2499,7
1932,Toyota Fortuner 2.8 2WD AT,3000000,73500.0,Diesel,Automatic,1,2018,1497,5
1933,Chevrolet Tavera Neo 3 LS 7 C BSIII,596000,212171.0,Diesel,Manual,1,2015,2755,7
1934,Honda City i VTEC VX Option,712000,73079.0,Petrol,Manual,1,2016,1373,5
1935,Toyota Innova Crysta 2.8 GX AT BSIV,1546000,47791.0,Diesel,Automatic,1,2017,1086,5
1936,Maruti Ciaz ZXi,490000,89982.0,Petrol,Manual,2,2015,1198,5
1937,Hyundai Santro Xing GLS,112999,100694.0,Petrol,Manual,3,2008,1197,5
1938,Volkswagen Polo Petrol Comfortline 1.2L,303000,42788.0,Petrol,Manual,2,2013,1248,5
1939,Maruti Swift VXI,276000,53127.0,Petrol,Manual,2,2012,2982,7
1940,Maruti Swift Dzire Ldi BSIV,256999,47832.0,Diesel,Manual,2,2010,1193,5
1941,Toyota Fortuner 3.0 Diesel,878999,119570.0,Diesel,Manual,2,2010,998,5
1942,Tata Zest Revotron 1.2 XT,323000,13251.0,Petrol,Manual,1,2015,1499,5
1943,Hyundai Verna SX Opt Turbo,1432000,10514.0,Petrol,Automatic,1,2021,624,4
1944,Ford Ecosport 1.5 Ti VCT MT Trend,444000,58613.0,Petrol,Manual,1,2013,1598,5
1945,Tata Nano Lx,54613,46883.0,Petrol,Manual,2,2010,1399,8
1946,Volkswagen Polo Petrol Highline 1.6L,325000,56000.0,Petrol,Manual,2,2011,1197,5
1947,Chevrolet Enjoy Petrol LS 8 Seater,300000,210000.0,Petrol,Manual,1,2014,1197,5
1948,Hyundai i10 Sportz 1.2 AT,249000,103000.0,Petrol,Automatic,2,2010,1598,5
1949,Hyundai i20 1.2 Sportz,345000,86000.0,Petrol,Manual,1,2012,1598,5
1950,Volkswagen Vento Petrol Highline,299000,76000.0,Petrol,Manual,1,2011,998,5
1951,Volkswagen Vento Petrol Highline AT,325000,76000.0,Petrol,Automatic,2,2011,1995,5
1952,Maruti Wagon R LXI CNG Optional,400000,40000.0,Cng,Manual,3,2017,1591,5
1953,Hyundai Tucson 2.0 e-VGT 2WD AT GL,1750000,50000.0,Diesel,Automatic,1,2018,2179,7
1954,Hyundai Verna VTVT 1.6 AT SX Option,1030000,20000.0,Petrol,Automatic,1,2018,1197,5
1955,Mahindra XUV500 W8 FWD,669000,74000.0,Diesel,Manual,1,2012,1061,5
1956,Hyundai i10 Magna,120000,120000.0,Petrol,Manual,3,2008,1498,5
1957,Maruti Estilo LXI,105000,70000.0,Petrol,Manual,2,2009,1799,5
1958,Honda City i DTEC V,650000,87000.0,Diesel,Manual,2,2015,1798,5
1959,Honda Civic 1.8 S MT,140000,110000.0,Petrol,Manual,3,2007,1199,7
1960,Skoda Superb Style 1.8 TSI AT,1650000,61000.0,Petrol,Automatic,1,2017,2523,5
1961,Volkswagen Polo 1.2 MPI Highline,580000,21300.0,Petrol,Manual,1,2016,1462,5
1962,Mahindra Bolero ZLX BSIII,520000,110000.0,Diesel,Manual,3,2015,1199,5
1963,Toyota Urban cruiser High AT,1215000,11400.0,Petrol,Automatic,1,2022,1582,5
1964,Honda WR-V Exclusive Petrol,700000,30000.0,Petrol,Manual,1,2018,1497,5
1965,Hyundai Elantra CRDi SX,550000,120000.0,Diesel,Manual,3,2014,1798,5
1966,Honda City i VTEC VX,500000,98000.0,Petrol,Manual,1,2014,1586,5
1967,Skoda Superb 1.8 TSI MT,355000,50000.0,Petrol,Manual,1,2010,1197,6
1968,Maruti SX4 Zxi BSIII,150000,100000.0,Petrol,Manual,2,2007,2835,5
1969,Maruti Swift Dzire VXI,450000,73000.0,Petrol,Manual,1,2013,1493,5
1970,Mitsubishi Pajero 2.8 L,550000,90786.0,Diesel,Manual,2,2007,796,5
1971,Hyundai Venue SX Diesel,1048000,14801.0,Diesel,Manual,1,2020,998,5
1972,Maruti Alto LXi,110000,70000.0,Petrol,Manual,3,2008,1461,5
1973,Maruti Wagon R VXI BS IV,350000,40000.0,Petrol,Manual,4,2017,1248,5
1974,Nissan Sunny Diesel XV,350000,120000.0,Diesel,Manual,1,2014,1248,5
1975,Tata Zest Quadrajet 1.3 XT,450000,77000.0,Diesel,Manual,1,2016,796,5
1976,Maruti Vitara Brezza VDi Option,750000,90000.0,Diesel,Manual,1,2017,1493,7
1977,Maruti Alto LXi BSIII,170000,100000.0,Petrol,Manual,2,2008,2179,5
1978,Hyundai Verna CRDi,200000,175000.0,Diesel,Manual,3,2010,1493,5
1979,Mahindra XUV500 W10 AWD,921000,155000.0,Diesel,Manual,2,2015,1197,5
1980,Hyundai Verna CRDi SX ABS,150000,170000.0,Diesel,Manual,2,2007,1086,5
1981,Hyundai i20 1.2 Asta,300000,70000.0,Petrol,Manual,3,2010,1193,5
1982,Hyundai i10 Era LPG,235000,25000.0,Lpg,Manual,1,2012,999,5
1983,Tata Indica GLS,125000,72000.0,Petrol,Manual,2,2008,1248,5
1984,Renault Kiger RXZ AMT DT,900000,8500.0,Petrol,Automatic,1,2021,1248,5
1985,Chevrolet Sail Hatchback 1.3 TCDi,260000,120000.0,Diesel,Manual,1,2014,1498,5
1986,Fiat Punto 1.3 Emotion,300000,100000.0,Diesel,Manual,2,2014,1396,5
1987,Honda City ZX CVT,1500000,10000.0,Petrol,Automatic,1,2021,1798,5
1988,Hyundai i20 Asta 1.4 CRDi,415000,70000.0,Diesel,Manual,2,2013,1197,5
1989,Toyota Corolla Altis 1.8 Limited Edition,875000,32000.0,Petrol,Manual,1,2015,1498,5
1990,Hyundai Xcent 1.2 Kappa AT S Option,450000,70000.0,Petrol,Automatic,3,2015,1596,5
1991,Honda City i-DTEC VX,800000,110000.0,Diesel,Manual,2,2017,1193,5
1992,Ford Fusion 1.6 Duratec Petrol,61000,110000.0,Petrol,Manual,2,2007,1498,5
1993,Tata Indica Xeta GLS BS IV,130000,80000.0,Petrol,Manual,2,2006,1498,5
1994,Volkswagen Polo 1.5 TDI Highline,450000,90000.0,Diesel,Manual,2,2015,995,5
1995,Honda Amaze VX CVT Diesel,1100000,50000.0,Diesel,Automatic,1,2021,995,5
1996,Chevrolet Spark 1.0 LS LPG,90000,60000.0,Lpg,Manual,2,2009,1196,8
1997,Chevrolet Spark 1.0 LS LPG,85000,60000.0,Lpg,Manual,2,2009,2494,5
1998,Ford Figo Petrol Titanium,130000,50000.0,Petrol,Manual,3,2010,1197,5
1999,Toyota Innova 2.5 G1 Diesel 8-seater,200000,120000.0,Diesel,Manual,4,2005,814,5
2000,Maruti Wagon R VXI 1.2 BSIV,259000,108000.0,Petrol,Manual,4,2013,1197,5
2001,Hyundai EON Era Plus,300000,60000.0,Petrol,Manual,2,2015,1799,5
2002,Maruti Swift VVT VXI,450000,50000.0,Petrol,Manual,2,2016,1197,5
2003,Honda Civic 1.8 S MT,140000,110000.0,Petrol,Manual,3,2007,2143,5
2004,Hyundai Grand i10 1.2 Kappa Asta,525000,60000.0,Petrol,Manual,1,2017,2179,5
2005,Mercedes-Benz C-Class C 250 CDI Avantgarde,1190000,75000.0,Diesel,Automatic,2,2011,1798,5
2006,Jaguar XF 2.2 Litre Luxury,2475000,50000.0,Diesel,Automatic,1,2015,1995,5
2007,Skoda Superb LK 1.8 TSI AT,1711000,69000.0,Petrol,Automatic,1,2016,2143,5
2008,BMW X1 sDrive20d,1170000,135000.0,Diesel,Automatic,1,2011,5461,7
2009,Mercedes-Benz CLA 200 CDI Sport,2800000,24000.0,Diesel,Automatic,1,2018,2199,5
2010,Mercedes-Benz S-Class S 500 L,1875000,72000.0,Petrol,Automatic,1,2011,1995,5
2011,Hyundai Santa Fe 4x4 AT,775000,126000.0,Diesel,Automatic,2,2012,1995,5
2012,BMW 3 Series GT Luxury Line,4400000,14000.0,Diesel,Automatic,1,2020,1799,5
2013,BMW 3 Series 320d Luxury Line,1850000,61000.0,Diesel,Automatic,2,2015,1199,5
2014,Honda Civic 1.8 V MT,250000,60000.0,Petrol,Manual,1,2008,999,5
2015,Tata Tiago 1.2 Revotron XZ Plus,500000,5000.0,Petrol,Manual,1,2019,1798,5
2016,Renault KWID 1.0 RXT Opt,380000,25000.0,Petrol,Manual,2,2020,1396,5
2017,Toyota Corolla Altis VL AT,950000,50000.0,Petrol,Automatic,1,2015,1991,5
2018,Hyundai i20 Sportz 1.4 CRDi,500000,60000.0,Diesel,Manual,1,2013,1896,5
2019,Mercedes-Benz GLA Class 200 Sport,3300000,15000.0,Petrol,Automatic,1,2020,796,5
2020,Skoda Octavia Ambiente 1.9 TDI,345000,96000.0,Diesel,Manual,2,2009,1497,5
2021,Maruti Alto LXi BSIII,139000,120000.0,Petrol,Manual,4,2007,1198,5
2022,Honda City i VTEC CVT VX,711000,70000.0,Petrol,Automatic,1,2016,1197,5
2023,Tata Nexon 1.2 Revotron XM,799000,22045.0,Petrol,Manual,1,2019,1461,7
2024,Maruti Swift Dzire 1.2 Lxi BSIV,240000,110000.0,Petrol,Manual,3,2011,2494,5
2025,Nissan Micra Diesel XV,285000,70000.0,Diesel,Manual,2,2012,998,5
2026,Toyota Innova 2.5 G (Diesel) 7 Seater,640000,141292.0,Diesel,Manual,1,2011,1197,5
2027,Maruti Zen Estilo VXI BSIV,190000,93313.0,Petrol,Manual,2,2010,998,5
2028,Maruti Swift Dzire ZXI 1.2 BS IV,700000,20798.0,Petrol,Manual,1,2018,1197,5
2029,Maruti Wagon R CNG LXI,390000,91849.0,Cng,Manual,1,2015,1197,5
2030,Maruti Baleno 1.2 Sigma,625000,15758.0,Petrol,Manual,1,2019,1498,5
2031,Hyundai i20 1.2 Sportz,250000,80000.0,Petrol,Manual,2,2010,1497,5
2032,Ford Ecosport 1.5 DV5 MT Titanium,545000,121000.0,Diesel,Manual,1,2013,1497,5
2033,Honda City i VTEC SV,610000,83114.0,Petrol,Manual,1,2015,1462,5
2034,Honda City i VTEC SV,595000,76357.0,Petrol,Manual,1,2015,1061,5
2035,Maruti Ciaz Alpha AT,960000,10000.0,Petrol,Automatic,1,2020,1373,5
2036,Maruti Wagon R LXI Minor,105000,90000.0,Petrol,Manual,2,2007,1196,5
2037,Maruti Ciaz ZXi Plus,630000,50000.0,Petrol,Manual,1,2017,1498,5
2038,Maruti Eeco CNG 5 Seater AC BSIV,450000,40000.0,Cng,Manual,2,2017,1197,5
2039,Honda Jazz 1.5 VX i DTEC,550000,110000.0,Diesel,Manual,2,2016,1047,5
2040,Maruti Baleno 1.2 CVT Zeta,640000,25000.0,Petrol,Automatic,1,2017,999,5
2041,Tata Tigor 1.05 Revotorq XT,450000,120000.0,Diesel,Manual,1,2017,814,5
2042,Hyundai Santro GS zipDrive - Euro II,75000,120000.0,Petrol,Manual,1,2003,1582,5
2043,Hyundai EON LPG Magna Plus,261000,120000.0,Lpg,Manual,2,2014,1396,5
2044,Hyundai Verna 1.6 SX CRDi (O),434999,100000.0,Diesel,Manual,2,2013,1199,5
2045,Hyundai i20 Asta Option Diesel,740000,110000.0,Diesel,Manual,1,2019,796,5
2046,Tata Tigor XZ Plus,570000,40000.0,Petrol,Manual,1,2019,998,7
2047,Maruti Alto 800 VXI,290000,80000.0,Petrol,Manual,1,2015,2523,5
2048,Maruti Wagon R LXI CNG,315000,100000.0,Cng,Manual,1,2013,796,5
2049,Mahindra Bolero ZLX,625000,50000.0,Diesel,Manual,1,2015,2987,5
2050,Maruti Alto LX,65000,46000.0,Petrol,Manual,2,2003,796,5
2051,Mercedes-Benz S-Class 320 CDI,950000,87000.0,Diesel,Automatic,2,2007,1248,5
2052,Maruti Alto LXI,80000,75000.0,Petrol,Manual,1,2004,2354,5
2053,Tata Manza Aura (ABS) Quadrajet BS IV,190000,110000.0,Diesel,Manual,2,2010,1405,5
2054,Honda Accord 2.4 Inspire M/T,425000,64000.0,Petrol,Manual,1,2010,1497,5
2055,Tata Indica Terra TDI BSIII,200000,77000.0,Diesel,Manual,1,2010,1598,5
2056,Honda City EXi,140000,110000.0,Petrol,Manual,3,2007,1396,5
2057,Volkswagen Vento Diesel Highline,280000,100000.0,Diesel,Manual,2,2011,1086,5
2058,Tata Indigo GLX,100000,50000.0,Petrol,Manual,1,2004,2446,5
2059,Hyundai i10 Era,295000,62000.0,Petrol,Manual,2,2013,1197,5
2060,Toyota Qualis FS B1,170000,120000.0,Diesel,Manual,3,2002,998,5
2061,Hyundai Xcent Prime T Plus CNG,409999,120000.0,Cng,Manual,2,2018,1248,5
2062,Maruti Wagon R LXI Optional,360000,90000.0,Petrol,Manual,2,2016,1586,5
2063,Maruti Swift VDI,400000,80000.0,Diesel,Manual,2,2013,999,5
2064,Maruti SX4 Vxi BSIII,170000,120000.0,Petrol,Manual,2,2007,1798,2
2065,Datsun RediGO AMT 1.0 T Option,310000,15000.0,Petrol,Automatic,1,2018,1995,5
2066,Skoda Superb LK 1.8 TSI AT,1700000,80000.0,Petrol,Automatic,1,2017,1198,5
2067,BMW 3 Series 320d,500000,90000.0,Diesel,Automatic,1,2011,1498,5
2068,Maruti Super Carry STD CNG,580000,10000.0,Cng,Manual,1,2021,1198,7
2069,Honda WR-V i-DTEC VX,650000,70000.0,Diesel,Manual,1,2017,1061,5
2070,Honda CR-V AT With Sun Roof,350000,100000.0,Petrol,Automatic,3,2008,2179,5
2071,Maruti Wagon R LXI Minor,50000,80000.0,Petrol,Manual,4,2006,998,5
2072,Mahindra XUV500 W8 4WD,550000,160000.0,Diesel,Manual,5,2012,1991,5
2073,Maruti Wagon R VXI BS IV,340000,48000.0,Petrol,Manual,1,2014,1198,5
2074,Chevrolet Cruze LTZ,310000,90000.0,Diesel,Manual,2,2011,1299,5
2075,Datsun GO A,250000,50000.0,Petrol,Manual,3,2016,909,5
2076,Ford Ikon 1.3 Flair,80000,107000.0,Petrol,Manual,1,2005,998,5
2077,Mahindra Supro VX 5 Str,350000,30000.0,Diesel,Manual,1,2017,2143,5
2078,Maruti Wagon R VXI Plus Optional,390000,35000.0,Petrol,Manual,2,2018,2987,5
2079,Mercedes-Benz C-Class C 220 CDI Elegance AT,649000,70000.0,Diesel,Automatic,2,2010,2967,5
2080,Mercedes-Benz E-Class E270 CDI,685000,69146.0,Diesel,Automatic,2,2006,1498,5
2081,Audi Q5 3.0 TDI Quattro,2900000,67000.0,Diesel,Automatic,2,2016,1194,5
2082,Honda Jazz 1.5 VX i DTEC,545000,99452.0,Diesel,Manual,1,2016,998,5
2083,Ford Figo Titanium,550000,28330.0,Petrol,Manual,1,2020,1497,5
2084,Maruti Baleno RS,615000,50960.0,Petrol,Manual,1,2017,1298,5
2085,Kia Seltos HTX IVT G,1420000,13575.0,Petrol,Automatic,1,2021,998,5
2086,Maruti Swift Dzire VXi,190000,85000.0,Petrol,Manual,2,2008,999,5
2087,Maruti Wagon R LXI BS IV,265000,85000.0,Petrol,Manual,2,2012,999,5
2088,Volkswagen Virtus Topline AT,1700000,7020.0,Petrol,Automatic,0,2022,999,5
2089,Volkswagen Virtus Highline AT,1500000,3638.0,Petrol,Automatic,0,2022,1498,5
2090,Volkswagen Virtus Topline,1525000,4792.0,Petrol,Manual,0,2022,1956,5
2091,Volkswagen Virtus GT Plus,1925000,11193.0,Petrol,Automatic,0,2022,1197,5
2092,Jeep Compass 2.0 Longitude Option BSIV,1113000,67008.0,Diesel,Manual,3,2017,1364,5
2093,Hyundai i10 Sportz,245000,81000.0,Petrol,Manual,1,2010,1197,5
2094,Toyota Etios VD,330000,80000.0,Diesel,Manual,2,2011,1199,4
2095,Maruti Baleno 1.2 Sigma,535000,17000.0,Petrol,Manual,1,2016,1197,5
2096,Honda Amaze V CVT Petrol,795000,22000.0,Petrol,Automatic,1,2019,624,5
2097,Hyundai Aura S CNG,750000,31000.0,Cng,Manual,1,2021,1197,5
2098,Tata Nano CNG XM,170000,72000.0,Cng,Manual,2,2015,814,5
2099,Hyundai Grand i10 1.2 Kappa Sportz Option AT,520000,68000.0,Petrol,Automatic,1,2017,1197,5
2100,Hyundai EON Sportz,320000,32935.0,Petrol,Manual,1,2017,1198,5
2101,Hyundai Grand i10 1.2 Kappa Sportz BSIV,570000,16000.0,Petrol,Manual,1,2018,998,5
2102,Honda Brio S MT,330000,72224.0,Petrol,Manual,1,2013,1193,5
2103,Hyundai EON 1.0 Era Plus,295000,35667.0,Petrol,Manual,1,2017,1197,5
2104,Tata Zest Revotron 1.2T XMS,375000,58602.0,Petrol,Manual,1,2015,1197,7
2105,Hyundai i10 Magna,245000,40102.0,Petrol,Manual,1,2012,1197,5
2106,Hyundai Grand i10 1.2 Kappa Sportz BSIV,495000,70518.0,Petrol,Manual,1,2017,999,5
2107,Hyundai i20 Sportz 1.2,341000,133876.0,Petrol,Manual,1,2013,1461,5
2108,Renault Triber RXT EASY-R AMT,811000,7309.0,Petrol,Automatic,1,2020,1497,5
2109,Renault Duster 110PS Diesel RxL,536000,209362.0,Diesel,Manual,1,2015,1086,5
2110,Honda City 1.5 V AT,298000,105685.0,Petrol,Automatic,2,2010,1497,5
2111,Hyundai Santro Xing GL,113999,58415.0,Petrol,Manual,2,2008,1199,5
2112,Honda City 1.5 V MT,285000,69411.0,Petrol,Manual,2,2010,998,5
2113,Honda WR-V i-VTEC VX,715000,31356.0,Petrol,Manual,1,2017,1493,5
2114,Maruti A-Star Zxi,158000,112640.0,Petrol,Manual,3,2009,1599,5
2115,Kia Seltos GTX Plus AT D,1828000,49289.0,Diesel,Automatic,1,2020,1497,4
2116,Hyundai Verna Transform VTVT,166000,86208.0,Petrol,Manual,4,2010,1373,5
2117,Honda City i VTEC V,694000,40530.0,Petrol,Manual,1,2016,998,5
2118,Maruti Ciaz ZXi Plus,649000,44877.0,Petrol,Manual,1,2016,1298,7
2119,Maruti Alto K10 LXI CNG Optional,316000,92170.0,Cng,Manual,1,2018,1197,5
2120,Maruti Swift ZXI BSIII,183000,94301.0,Petrol,Manual,1,2008,2696,5
2121,Hyundai Xcent 1.2 VTVT E Plus,528000,5140.0,Petrol,Manual,2,2018,1498,5
2122,Mahindra Ssangyong Rexton RX7,530000,86261.0,Diesel,Automatic,3,2013,1997,5
2123,Honda Jazz 1.5 VX i DTEC,380000,240521.0,Diesel,Manual,1,2015,1995,5
2124,Honda CR-V 2.0L 2WD AT,1550000,74000.0,Petrol,Automatic,1,2016,0,7
2125,BMW 5 Series 520d M Sport,3656000,33000.0,Diesel,Automatic,2,2017,1598,5
2126,Tata Nexon EV Prime XZ Plus,1595000,19900.0,Electric,Automatic,1,2021,999,7
2127,Volkswagen Vento Diesel Trendline,275000,105014.0,Diesel,Manual,3,2011,998,5
2128,Renault Triber RXZ EASY-R AMT,800000,27174.0,Petrol,Automatic,1,2021,2755,5
2129,Maruti Wagon R VXI BS IV,364000,68671.0,Petrol,Manual,1,2016,1498,5
2130,Toyota Fortuner 2.8 2WD MT,3750000,100000.0,Diesel,Manual,1,2019,1197,5
2131,Ford Ecosport 1.5 DV5 MT Titanium Optional,675000,78452.0,Diesel,Manual,1,2015,1582,7
2132,Maruti Swift Dzire VXI,449000,51200.0,Petrol,Manual,2,2014,1999,5
2133,Hyundai Creta 1.6 CRDi AT SX Plus,890000,138314.0,Diesel,Automatic,1,2015,2755,5
2134,Jaguar F-Pace Prestige 2.0 AWD,4200000,66614.0,Diesel,Automatic,1,2016,1950,4
2135,Toyota Innova Crysta 2.8 ZX AT BSIV,2250000,117000.0,Diesel,Automatic,1,2017,1248,5
2136,Mercedes-Benz C-Class Progressive C 220d,3900000,24000.0,Diesel,Automatic,2,2020,2184,5
2137,Maruti Swift DDiS VDI,630000,135000.0,Diesel,Manual,1,2016,796,5
2138,Mahindra Thar LX 4-Str Hard Top Diesel,1880000,4595.0,Diesel,Manual,1,2022,1968,7
2139,Maruti Alto 800 VXI,350000,58503.0,Petrol,Manual,1,2017,1498,7
2140,Audi A3 35 TDI Premium Plus,2580000,39000.0,Diesel,Automatic,1,2020,1248,5
2141,Ford Ecosport 1.5 Diesel Trend Plus BSIV,690000,71000.0,Diesel,Manual,1,2017,1373,5
2142,Maruti Ertiga VDI,650000,79369.0,Diesel,Manual,1,2012,999,5
2143,Maruti Ertiga ZXI,550000,100000.0,Petrol,Manual,1,2015,998,5
2144,Renault KWID Climber 1.0 AMT Opt,500000,10000.0,Petrol,Automatic,1,2021,796,5
2145,Maruti Wagon R VXI AMT,525000,22000.0,Petrol,Automatic,1,2018,1498,5
2146,Maruti Alto 800 VXI,380000,21321.0,Petrol,Manual,1,2018,1997,5
2147,MG Astor Sharp CVT,1750000,8826.0,Petrol,Automatic,1,2022,1086,5
2148,Honda CR-V 2.0L 2WD AT,2350000,14000.0,Petrol,Automatic,1,2018,1197,5
2149,Hyundai i10 Sportz 1.1L,400000,20000.0,Petrol,Manual,1,2014,1197,4
2150,Maruti Ignis 1.2 Alpha BSIV,547000,40000.0,Petrol,Manual,1,2017,1198,7
2151,Hyundai i20 Sportz 1.2,650000,25000.0,Petrol,Manual,1,2017,796,5
2152,Datsun GO T Option Petrol,420000,30000.0,Petrol,Manual,2,2019,2179,5
2153,Maruti 800 DX 5 Speed,40000,80000.0,Petrol,Manual,1,2000,998,5
2154,Mahindra XUV500 W8 FWD,750000,98725.0,Diesel,Manual,1,2013,1582,5
2155,Maruti Alto K10 2010-2014 VXI,265000,59632.0,Petrol,Manual,1,2012,1248,5
2156,Hyundai Creta 1.6 SX Automatic Diesel,1500000,71230.0,Diesel,Automatic,1,2018,1582,5
2157,Maruti Swift VDI BSIV,500000,50000.0,Diesel,Manual,1,2014,1197,5
2158,Hyundai Creta 1.6 CRDi SX Option,980000,117302.0,Diesel,Manual,1,2015,1248,5
2159,Maruti Swift VXI,434999,78318.0,Petrol,Manual,1,2013,1248,5
2160,Maruti Swift Dzire VDi,470000,98836.0,Diesel,Manual,1,2013,1598,5
2161,Maruti Vitara Brezza ZDi,1050000,88235.0,Diesel,Manual,1,2019,1248,5
2162,Volkswagen Vento Diesel Highline,380000,120000.0,Diesel,Manual,2,2013,1582,5
2163,Maruti Swift VDI,400000,110000.0,Diesel,Manual,2,2012,796,5
